Year,bResult,gamelength,game_id,total_kills_b_team,total_kills_r_team,total_monsters_b,total_monsters_a,total_towers_b_team,total_towers_r_team,blue_gold,red_gold,Season_Encode
2016,1,57,5f24681a-1b70-4998-a286-0b0a5dce62b8,0.0,0.0,0.0,1.0,1.0,0.0,12538,13432,1
2016,0,43,ff68703b-b6a4-4216-b0c8-79f627a97e29,2.0,2.0,0.0,0.0,2.0,2.0,14179,13955,1
2016,0,43,d0639cb4-f549-4044-ae02-19476d93aa00,6.0,6.0,1.0,0.0,1.0,1.0,14233,12896,2
2016,0,29,375bdb58-aef4-4056-9471-aac5753f0211,2.0,2.0,0.0,1.0,0.0,1.0,12927,13306,1
2015,1,33,bc51a76f-99af-495c-ae37-9910d20b32bf,2.0,2.0,0.0,0.0,0.0,0.0,12163,13266,1
2015,1,44,262b0d87-80d8-44a9-92ce-3fb3e2d3331b,0.0,0.0,0.0,0.0,0.0,0.0,12320,11818,1
2016,0,43,f7eab4c6-5307-4dbc-91f7-c291d553f941,6.0,6.0,1.0,1.0,0.0,0.0,13153,13747,2
2016,1,37,bf7ed69b-0f1e-4846-8c21-31e664ff7426,4.0,4.0,2.0,0.0,2.0,2.0,14239,13481,1
2015,0,33,955cb422-27bd-41c2-82ac-8d96bb7914e6,2.0,2.0,0.0,1.0,0.0,0.0,11534,12681,1
2016,1,39,9df286c3-0afb-44c8-92c3-5c8af598bb45,4.0,4.0,0.0,1.0,0.0,0.0,13066,13603,1
2015,0,49,02c45fc8-8040-4332-ae04-a6b1bafaf3d4,4.0,4.0,0.0,0.0,0.0,0.0,12544,12513,2
2016,1,37,1f978221-5c5c-4a78-8919-3b3ce0b4716d,6.0,6.0,0.0,1.0,3.0,2.0,15244,14047,1
2016,0,33,5c093b11-af9f-4adb-9353-8468751bb973,0.0,0.0,0.0,1.0,0.0,0.0,12466,13087,2
2016,1,35,b6ad552f-425f-462a-a8ce-8dffc0b56662,0.0,0.0,0.0,0.0,0.0,0.0,12665,12660,1
2016,0,35,416ced1c-980f-456d-ad11-641053ce1f83,4.0,4.0,0.0,0.0,1.0,1.0,12769,13554,2
2015,0,27,271d1d6a-ffd8-4bfd-967e-88169261e602,0.0,0.0,0.0,0.0,0.0,0.0,11132,12022,2
2016,1,28,f8476bc2-e617-4a97-b5f3-38f587986211,4.0,4.0,1.0,0.0,0.0,0.0,14113,12459,1
2015,1,38,cd96b027-8670-4e20-90e7-4bb62afb84b4,2.0,2.0,0.0,0.0,1.0,0.0,10875,10584,2
2015,1,38,47e72fd2-b131-4cad-b791-3dc4ac4d8fe6,6.0,6.0,1.0,0.0,1.0,0.0,12169,11824,2
2016,1,29,9d6b27e5-3e6a-4e52-b7af-582c5b149360,2.0,2.0,0.0,0.0,0.0,0.0,12384,13327,1
2016,1,41,8cb4616e-2341-4b64-b380-2753da939f30,6.0,6.0,0.0,0.0,0.0,1.0,14324,13438,1
2016,0,39,87165634-ba8d-441a-88de-d91d6e191551,2.0,2.0,0.0,1.0,2.0,2.0,13905,14206,1
2016,1,32,9199235b-80d7-4bde-aa9c-7fac5ed8d38a,4.0,4.0,2.0,0.0,1.0,1.0,11747,14158,1
2016,0,42,9ba9ca11-de8a-43d4-8826-4c7ea9fc2217,2.0,2.0,0.0,0.0,0.0,0.0,13061,12317,2
2016,0,33,a3f52548-2e6a-49de-a7ef-79f90f36ada7,4.0,4.0,1.0,0.0,2.0,2.0,13501,14761,1
2016,0,32,04992c7d-a817-4f67-bc9b-c49b9b4dcdb9,6.0,6.0,1.0,0.0,0.0,0.0,12304,13558,2
2015,0,30,9faadb76-1b11-41b6-b6d2-17bf5c8e1b28,4.0,4.0,0.0,0.0,0.0,0.0,12017,11860,1
2016,0,35,3ea699e5-d2c7-4997-9150-32c1da43731a,4.0,4.0,0.0,0.0,0.0,0.0,13738,12881,2
2015,0,44,68e2c263-49d1-4687-89b2-d628e5125d10,0.0,0.0,0.0,1.0,0.0,0.0,12440,12132,1
2016,1,33,e59604d8-e47c-4506-9862-358da229f43f,2.0,2.0,0.0,0.0,0.0,0.0,14099,12993,1
2015,1,50,fec1a782-04fe-408c-83d8-ca3b419ced43,4.0,4.0,1.0,0.0,0.0,1.0,12580,12529,2
2015,1,30,2b140ad4-f80f-451a-827e-82dcc3cd3d02,0.0,0.0,0.0,1.0,2.0,0.0,11068,11242,2
2016,0,42,7af1eff4-0065-47c6-b573-e1c3c440fbc6,0.0,0.0,0.0,0.0,0.0,0.0,12755,13378,1
2016,0,31,2a256b76-d27c-4ef4-a907-7aa64af07a59,2.0,2.0,0.0,0.0,0.0,0.0,12624,12692,1
2016,1,36,519c8b10-ede2-4ce4-beaa-7bf1e88fa7b1,4.0,4.0,0.0,0.0,0.0,0.0,12694,13980,2
2016,1,41,40a165d0-a6bf-46bc-9803-a83ce3e3b2d5,0.0,0.0,0.0,1.0,2.0,2.0,12311,12253,2
2015,1,45,007e4e7b-4115-4e9e-9d20-aee0f62918c5,0.0,0.0,0.0,0.0,1.0,1.0,12266,13062,1
2015,0,37,05558fa7-56d3-4a08-8999-4e0d4b9d6d49,8.0,8.0,0.0,0.0,0.0,0.0,12546,11985,2
2015,0,32,a85debd0-1929-4226-a4f3-4fccc1185553,0.0,0.0,0.0,0.0,1.0,1.0,11098,13082,1
2016,1,54,32cc9d75-c41f-43b3-a01f-39bc82eb73b8,2.0,2.0,0.0,0.0,0.0,0.0,13198,12720,1
2016,0,36,e937a335-4fb5-4c3a-b3bd-7f65847482f6,0.0,0.0,1.0,1.0,0.0,0.0,12387,14281,2
2015,1,43,af996f7f-0339-4c3f-bfd0-98d8626adc04,6.0,6.0,0.0,1.0,1.0,0.0,12334,12262,2
2015,1,31,dbc5c2f8-e7fd-4e2b-b3c6-f1777f42c2f2,8.0,8.0,0.0,0.0,2.0,1.0,13810,11903,1
2016,1,44,70aca1c4-b986-4083-9766-17e6b38e789c,2.0,2.0,0.0,0.0,0.0,0.0,12836,13408,1
2016,1,28,820627aa-6af4-461a-827e-e81d4e079f85,14.0,14.0,0.0,0.0,0.0,0.0,14889,13278,1
2016,0,32,ca96c2d1-8516-40d2-9e00-79e8258d6652,0.0,0.0,0.0,0.0,0.0,0.0,12134,13614,1
2016,0,42,231545d6-fe53-4587-83a6-359a44f1b636,2.0,2.0,0.0,1.0,0.0,0.0,13096,12841,2
2016,0,32,ec031f49-16e0-46df-b32c-467953490bb2,4.0,4.0,0.0,0.0,0.0,1.0,13300,14491,1
2016,1,41,3016a0dc-7898-43ca-9410-3c81433d5e22,6.0,6.0,1.0,0.0,1.0,1.0,14170,12376,1
2015,0,36,6ccc3da1-c929-40c1-b267-8afbe7e0895d,0.0,0.0,0.0,1.0,1.0,1.0,11591,12496,2
2016,1,41,928d5746-1620-4428-acf6-47d32de237c2,4.0,4.0,0.0,0.0,1.0,1.0,13765,13724,1
2015,0,32,c736ad54-8d52-42f1-a261-8104b1f8903b,6.0,6.0,0.0,1.0,1.0,1.0,11959,13387,2
2016,1,43,1b62e28d-4f6d-4d74-ac6f-8acad860680a,0.0,0.0,1.0,0.0,2.0,2.0,13696,14403,1
2016,1,35,1ab5ea3a-c36e-4729-9406-bcada75af5df,2.0,2.0,0.0,0.0,0.0,0.0,13720,13567,1
2016,0,26,5943710e-4fbc-4bf1-8c5c-c87c8a9896a3,6.0,6.0,0.0,1.0,0.0,0.0,12386,13877,2
2015,0,28,f242758a-b3db-499d-8aee-f07428f5b522,2.0,2.0,0.0,0.0,0.0,0.0,11761,13860,2
2015,0,35,d98c18c3-225a-420e-a8db-62577edaddb9,4.0,4.0,1.0,0.0,0.0,2.0,11661,12203,1
2016,1,44,c773a31f-c72b-47d5-a624-3244a83f53b5,0.0,0.0,1.0,0.0,2.0,2.0,13735,13447,2
2016,0,36,68fdb56c-e000-40ac-8e68-35b62ba3f976,4.0,4.0,1.0,0.0,1.0,0.0,13727,13243,2
2015,1,46,171707be-9074-42e7-9f21-3b65aa456648,2.0,2.0,0.0,0.0,0.0,0.0,12047,12383,1
2016,0,49,945afaa4-33e0-4014-b1d9-2682cdc18ad5,6.0,6.0,0.0,0.0,0.0,0.0,13488,12696,1
2015,0,39,2541378f-4d70-4491-a83c-2233062cf96f,10.0,10.0,0.0,0.0,0.0,0.0,13502,11857,1
2015,1,36,3df03ba6-ffd1-44c5-b158-bdbb05529cbe,4.0,4.0,0.0,0.0,0.0,0.0,12255,12051,1
2016,0,45,bcefe32e-85c0-44dc-85e1-9e0e48e181fa,4.0,4.0,0.0,0.0,0.0,0.0,13509,12529,2
2016,0,33,5eade172-a1f9-48d1-94b6-737988c17a07,0.0,0.0,0.0,0.0,0.0,0.0,12570,13469,1
2015,1,36,96111538-2e7a-4135-9a84-fb9e5e547e26,2.0,2.0,0.0,0.0,1.0,0.0,11591,12581,1
2016,0,48,e88b7b50-792c-45c6-ac7d-ab3f4074982c,6.0,6.0,1.0,1.0,2.0,2.0,14263,14012,2
2016,1,51,83225646-44fc-4b24-b429-fc5f779bd968,2.0,2.0,1.0,1.0,2.0,1.0,13196,12771,2
2015,1,35,f7ccc115-9cb4-4bee-b4b5-aafd1f1b2ee5,0.0,0.0,0.0,0.0,0.0,0.0,12288,11876,1
2015,1,28,eb3fc536-b66b-4a02-9d36-f0e4db84431d,4.0,4.0,0.0,0.0,0.0,0.0,11887,11035,1
2016,0,48,b05cef9b-2b3b-41ea-9aef-6ae3da389761,2.0,2.0,0.0,0.0,0.0,0.0,13477,13401,1
2016,1,30,76dc985f-f3ed-4c8b-9da4-85ef869e9313,6.0,6.0,0.0,0.0,1.0,0.0,13461,13956,1
2016,0,31,c2ef8979-15bc-40a1-94d9-4a6ff26b092b,0.0,0.0,0.0,1.0,2.0,2.0,13606,14903,1
2016,0,30,f86bb95c-85d2-43f0-9ca2-05a824cf43f3,2.0,2.0,0.0,1.0,1.0,1.0,12885,13962,1
2015,0,32,44fea6bc-ce89-459f-a822-5ba47b487c7e,0.0,0.0,0.0,0.0,0.0,0.0,12109,12669,1
2015,1,48,a97cf3cd-6ca7-4e0a-8b11-933181caf3f8,4.0,4.0,0.0,0.0,0.0,0.0,12590,11696,1
2016,0,34,6e1e448d-5cc3-44ea-bfd2-a63de3dcc3db,4.0,4.0,1.0,0.0,0.0,0.0,12638,12971,2
2015,0,49,1ac1b4d9-d678-4442-bff8-9a4668034f59,0.0,0.0,0.0,0.0,0.0,0.0,12404,11759,1
2016,0,35,f202d2ff-81fb-4aa7-b7c2-38b13c145fc8,4.0,4.0,0.0,0.0,0.0,0.0,13612,13684,1
2016,0,35,3fae769f-33fa-4668-801c-b1a366d2d4f8,4.0,4.0,0.0,0.0,0.0,0.0,12896,12213,2
2016,0,39,d4a05013-1404-4f59-b124-6051939f8f48,0.0,0.0,1.0,0.0,2.0,2.0,13827,14038,1
2015,1,33,8d7fdaef-4cc3-4b6d-b2e9-1020b5174e8a,8.0,8.0,0.0,1.0,0.0,0.0,13533,12105,2
2016,1,30,b18a613e-09fa-4579-9710-347cffedf837,0.0,0.0,1.0,1.0,2.0,2.0,14497,12635,2
2016,1,40,b65ce3ba-42bd-4acf-a7ed-64f6ff02eac9,0.0,0.0,2.0,0.0,2.0,2.0,13803,13594,1
2016,0,41,5ec3e5a9-489e-4e25-ac86-f9a5b45adf9b,0.0,0.0,0.0,0.0,0.0,0.0,13178,13503,1
2016,1,36,54b0ee73-49be-4b23-8dd3-9255fdfd7beb,2.0,2.0,0.0,0.0,0.0,0.0,13508,13245,1
2016,0,45,806aead3-c696-4919-b2b5-59b701a3fc6c,4.0,4.0,0.0,0.0,0.0,0.0,13349,12931,1
2016,1,43,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb,10.0,10.0,1.0,0.0,1.0,0.0,12771,13231,1
2015,0,33,d49f45a4-c7c8-47d5-acaf-f5a0d4558e49,2.0,2.0,0.0,1.0,1.0,0.0,12805,13513,1
2016,0,35,2f32a3ce-1769-45a3-83e9-f2acfec272d7,4.0,4.0,1.0,1.0,1.0,1.0,14124,13535,2
2016,1,50,bd7a18ee-c01a-4386-aebb-0bf2c77ee3fb,0.0,0.0,0.0,1.0,0.0,0.0,13126,12092,2
2016,0,37,9be75786-755f-4ac6-8384-5ade92d5f4e2,2.0,2.0,0.0,1.0,0.0,0.0,13415,14177,1
2016,1,39,fb384e9c-cd8a-4e3d-8474-36455215dbe2,2.0,2.0,0.0,0.0,0.0,0.0,12598,12614,1
2016,1,28,23f45526-42de-4522-a4a8-cc7fbe7ecc4c,2.0,2.0,0.0,0.0,0.0,0.0,13668,12766,1
2016,0,32,5acb08b9-e3ee-4680-a93e-161bd062a3a2,0.0,0.0,0.0,0.0,1.0,1.0,12786,13289,2
2016,0,32,7366b57e-0345-46a4-a92d-180598d30104,0.0,0.0,0.0,1.0,0.0,0.0,12675,12873,2
2016,0,27,8bba88a1-88c1-413b-bab3-6937e9375215,0.0,0.0,0.0,1.0,0.0,1.0,11966,13875,2
2015,1,41,f6f3d176-e593-4e98-986b-15b53797c4c6,8.0,8.0,0.0,0.0,0.0,0.0,13369,12960,1
2015,0,49,f03255e9-a411-4dc1-869a-b94de6d69960,2.0,2.0,0.0,1.0,2.0,2.0,13074,13792,1
2016,1,25,73b848b6-deb9-4561-b052-0e35e8b1399f,4.0,4.0,1.0,0.0,2.0,0.0,16062,12499,2
2016,0,42,8834e920-98a8-4ec3-b318-4efa1a00758f,2.0,2.0,0.0,0.0,0.0,0.0,11914,13977,2
2015,1,29,7c5a337a-165b-4917-b5a1-7f49b7e2844c,4.0,4.0,0.0,1.0,0.0,0.0,11736,12066,1
2016,0,32,405098fc-2c27-4e84-90a0-960942ee5eda,0.0,0.0,0.0,0.0,0.0,0.0,12133,13805,2
2016,1,37,e8b85a3c-b85b-4c7e-9c9b-5c9010c7c073,0.0,0.0,2.0,0.0,2.0,2.0,14292,14290,2
2016,0,38,f4ede4f6-ffb3-4692-8ed1-62fb1897c653,4.0,4.0,0.0,0.0,1.0,0.0,13721,12239,2
2016,0,29,294b8a3b-ecf4-4e4a-a875-ab1d841e2db1,0.0,0.0,1.0,0.0,0.0,1.0,12348,13191,2
2016,1,41,2f456fab-10f7-4c47-a15f-edc3e1fb3ba9,0.0,0.0,1.0,1.0,3.0,2.0,14241,13814,2
2016,0,31,4b9d96c3-9f70-4d9c-9c54-16214be958d9,6.0,6.0,1.0,0.0,0.0,0.0,13871,14418,2
2016,1,26,9304d97b-287f-40c9-b938-559e56ac09b9,2.0,2.0,0.0,0.0,1.0,1.0,12743,13625,2
2016,1,40,dc49e0f6-a2f4-4358-b929-551100ec78c3,4.0,4.0,0.0,1.0,0.0,0.0,13291,13511,1
2015,0,37,418eed96-d747-40bd-8bc2-79c85c453358,6.0,6.0,0.0,0.0,0.0,0.0,11366,12490,1
2015,0,41,7a10fde4-4e08-4168-b49b-f03b0335e992,2.0,2.0,0.0,0.0,0.0,1.0,11924,12640,1
2015,0,31,6caf5194-d661-4e44-9b5e-09cacfb0d674,0.0,0.0,0.0,0.0,1.0,0.0,12099,11884,1
2016,1,29,433fe77f-ffe2-43db-b71c-d57f371a281f,6.0,6.0,0.0,0.0,0.0,0.0,14166,13399,2
2016,1,38,2b346ed4-0ef4-4d68-8f54-0558e64c2cb3,2.0,2.0,0.0,0.0,0.0,1.0,13531,12470,2
2016,0,46,5bd016fb-abbb-4d2e-a8e0-5c86ab9ee506,2.0,2.0,0.0,0.0,0.0,0.0,13033,12912,1
2016,0,28,6c8d63fb-d351-42d6-a9d8-62b71ff1dfdb,0.0,0.0,1.0,0.0,1.0,2.0,12813,14243,1
2016,0,39,77886094-e7ce-4553-a96c-a824f02ec405,2.0,2.0,1.0,1.0,3.0,3.0,15119,15077,2
2016,0,29,02852a1d-cc81-47db-8956-64b78ea83447,2.0,2.0,0.0,1.0,0.0,0.0,13104,15339,1
2014,1,22,f67afd57-2969-451f-a424-cee086cb3d04,6.0,6.0,0.0,1.0,0.0,0.0,12237,11188,1
2015,0,32,addf8bd8-54ae-40c8-bca3-05a8a4d2ff86,2.0,2.0,0.0,0.0,0.0,0.0,11575,12480,2
2016,1,28,aa469766-fe44-44ff-ad80-c0b558ffa0fb,8.0,8.0,0.0,0.0,1.0,0.0,13313,11994,2
2015,0,30,64c7dfd6-ce1f-48ba-b49d-04026f72eb5a,4.0,4.0,1.0,0.0,0.0,0.0,11957,13053,2
2016,0,33,385a7492-8ca7-4e5e-8014-7f12c45c8b54,0.0,0.0,1.0,0.0,0.0,0.0,12978,14213,1
2016,0,31,2730aaf8-207e-4b7f-89c5-cac309b6176d,2.0,2.0,0.0,1.0,0.0,0.0,13375,12988,1
2016,1,41,b673bd34-e39c-45c9-bb8c-c3c4e9248b6a,2.0,2.0,0.0,0.0,0.0,0.0,13338,13548,1
2016,0,38,c4d148cc-040f-468b-9b33-eebb91df21c4,0.0,0.0,0.0,0.0,0.0,0.0,12710,12743,2
2015,0,30,a9293a8a-873d-4a8a-b468-fde87c2af912,2.0,2.0,0.0,0.0,0.0,0.0,10835,11417,2
2016,1,24,c330df0f-a6f7-4a2e-b22d-0ad29fe585d6,10.0,10.0,1.0,0.0,1.0,0.0,15266,12129,1
2016,1,31,fd0b6f02-7e80-440e-8ae1-4a81bcb99212,2.0,2.0,0.0,0.0,0.0,0.0,12723,13700,1
2016,1,36,324a314a-4f40-4e2b-b38b-8be69ddb2323,2.0,2.0,0.0,0.0,0.0,1.0,13217,13275,2
2015,0,41,81ceb581-3511-4116-b5ee-00c9e7c4ce37,2.0,2.0,0.0,1.0,0.0,0.0,12033,12017,2
2015,1,30,51d5d0db-74ea-4b7a-83b1-f172739a4e96,6.0,6.0,0.0,1.0,0.0,0.0,12944,10540,2
2016,0,33,f64919bb-59df-4fe3-8604-1ae0848fea25,2.0,2.0,1.0,0.0,0.0,0.0,12134,13407,2
2016,0,60,e604ce3f-69ea-43fa-8e9c-7067fe5d6ba0,2.0,2.0,1.0,1.0,2.0,3.0,13450,14398,1
2016,1,30,551de07c-0e11-4f64-925f-36a553fa555b,8.0,8.0,0.0,0.0,1.0,0.0,14126,11591,2
2014,1,24,bc125ba8-bb6c-4be8-9913-da98cd4cc609,4.0,4.0,0.0,0.0,0.0,0.0,12802,11284,1
2015,0,44,6d4400d9-d57a-4ec1-83a3-07a589d37e80,0.0,0.0,0.0,1.0,1.0,1.0,11377,12166,2
2016,1,34,f22e9c43-fe9a-4278-89fe-1a54edaf96d3,0.0,0.0,0.0,0.0,0.0,0.0,13225,12795,1
2016,1,41,05b84dc3-4313-4bf5-8db0-94676208ea77,0.0,0.0,0.0,0.0,0.0,0.0,13171,13133,2
2015,1,41,2a45bd7c-f021-42b6-9342-449f3750f334,0.0,0.0,0.0,1.0,0.0,0.0,11424,13009,1
2016,0,34,1317ce6a-248a-4b2f-906f-783ddb188d83,0.0,0.0,0.0,0.0,0.0,2.0,12121,14447,2
2016,1,31,472a3c7b-2a05-4f42-9824-fe35369b9d34,4.0,4.0,0.0,1.0,0.0,0.0,13424,13482,2
2016,0,46,8f7725be-9ac5-4754-adcd-76a864138204,0.0,0.0,0.0,0.0,0.0,0.0,13370,13530,1
2016,1,29,d06d030f-c477-4930-b019-7ef38833d5c8,2.0,2.0,0.0,0.0,0.0,0.0,13204,13719,1
2015,0,37,0d93ac2c-427a-4e44-8323-58c51ac01832,2.0,2.0,0.0,0.0,0.0,0.0,10977,12070,2
2014,0,36,f5eb2cd1-f3d4-422d-ba3c-88ce793116fb,2.0,2.0,0.0,0.0,0.0,0.0,11164,11007,1
2016,0,47,fbc3bf78-f7b5-49c2-8609-9a8fe13f3710,10.0,10.0,0.0,1.0,2.0,2.0,14866,13533,1
2016,1,35,a67e64bb-9ac8-4abc-b010-cc93801dad0c,10.0,10.0,0.0,0.0,1.0,0.0,12712,12820,2
2016,0,31,070bb0b4-b2e5-425a-ba72-669c6b1651ab,0.0,0.0,0.0,0.0,0.0,1.0,11969,13766,2
2016,1,32,77ba82c2-eb37-46df-8696-b8beaf888f37,4.0,4.0,0.0,0.0,1.0,1.0,13332,14207,1
2015,1,44,13a5dac8-ded6-4d9a-b8f8-89704171f1d3,0.0,0.0,0.0,0.0,1.0,1.0,12194,12807,1
2016,0,42,18420219-f02b-41a2-9ec4-b2ff062cb2ca,2.0,2.0,0.0,0.0,0.0,0.0,13929,13906,1
2016,0,51,d3202545-28f3-40a0-b35f-7d97bd52a55c,2.0,2.0,0.0,0.0,0.0,0.0,13288,13040,2
2015,0,40,b47fe091-2b02-418e-ab64-2e0eeff45aa5,6.0,6.0,0.0,1.0,0.0,0.0,11405,12835,2
2016,0,56,3f7c9982-e801-4e5a-9422-7180686cb759,0.0,0.0,0.0,1.0,2.0,2.0,13900,13586,2
2015,1,40,6e9d22f2-81c7-427b-b775-ce32be8ba0b4,2.0,2.0,1.0,0.0,0.0,0.0,12508,11922,1
2015,1,36,9082e37d-2cf4-4203-a299-8cd7b6c36dcd,2.0,2.0,0.0,1.0,0.0,0.0,12423,11571,2
2015,0,48,f0c163c9-bc47-4d59-aa96-d71f3bbf65af,2.0,2.0,0.0,0.0,0.0,0.0,12159,12182,1
2016,1,35,198b1a69-75c8-4e5c-b00f-c21513d2cce2,4.0,4.0,0.0,0.0,0.0,0.0,14263,12656,2
2016,0,28,c6f74eec-6464-42dc-b533-3e56f7ce460b,2.0,2.0,1.0,0.0,0.0,0.0,12837,12352,2
2015,1,38,73d0f62c-8b08-4003-ac55-64eb25ad32c8,0.0,0.0,0.0,0.0,0.0,0.0,12003,12236,2
2016,0,46,d8deb9ec-f6a4-47ce-b161-c90de9a05901,0.0,0.0,0.0,1.0,1.0,1.0,12782,13205,1
2016,1,35,64f93fd7-b25d-4d1b-b347-465186861dce,4.0,4.0,0.0,0.0,0.0,0.0,14128,12833,1
2015,0,37,5943c1ba-82ba-4f9d-9a43-06e1301a7a44,0.0,0.0,0.0,0.0,0.0,0.0,11254,11326,2
2016,1,45,dcbfc4e0-81f3-40d2-977d-f9865440faf6,2.0,2.0,0.0,2.0,1.0,2.0,13625,13242,2
2016,0,46,7166ebfa-571d-49a5-a240-e8d32d2c3c1e,2.0,2.0,0.0,1.0,0.0,0.0,12981,13978,1
2016,0,26,fafb53b8-00f7-462c-b620-07355e8ba77c,0.0,0.0,1.0,0.0,1.0,2.0,13258,14205,1
2016,1,43,ed098e11-7942-4145-8741-c627fe22b641,2.0,2.0,0.0,0.0,0.0,0.0,13566,13718,1
2015,1,41,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff,8.0,8.0,0.0,0.0,0.0,0.0,11740,12835,1
2015,1,26,5a5d41e8-a16a-455e-90af-0f34fa7cec1b,6.0,6.0,1.0,0.0,0.0,0.0,12431,11888,1
2016,1,29,b676ef10-26e2-469a-a359-154430515baf,0.0,0.0,1.0,0.0,3.0,3.0,14827,15382,2
2016,1,41,9d99ca7c-e930-4d71-80f8-790d75ae5d92,2.0,2.0,0.0,0.0,0.0,0.0,13513,13025,2
2016,1,41,60b577bc-8967-411d-9918-66bfa52ac71f,2.0,2.0,1.0,1.0,0.0,0.0,13844,13191,2
2016,1,40,71dbdd28-9cf7-4315-999e-1b31d71ca6bf,6.0,6.0,0.0,0.0,0.0,1.0,13495,14663,1
2016,1,27,1df411ff-4a07-4660-9c45-aca19f53965c,10.0,10.0,1.0,0.0,2.0,1.0,15044,13182,1
2016,1,28,18aa8d63-796b-4183-8d43-6035d011b5ba,6.0,6.0,0.0,1.0,2.0,2.0,12744,13226,1
2015,0,36,602d0b96-657d-47e2-9cd3-c54dd087115d,0.0,0.0,1.0,0.0,0.0,2.0,12019,13210,2
2016,1,47,fff9bdae-70c7-459c-8e30-fcba4b5d0160,2.0,2.0,0.0,0.0,0.0,0.0,12625,13247,1
2015,1,38,e2ece656-5d9d-4271-aec5-c47edcc36f18,4.0,4.0,1.0,0.0,4.0,3.0,14784,13957,2
2016,0,36,70088715-231e-49b5-914c-30161434cfad,0.0,0.0,1.0,1.0,2.0,2.0,14232,14312,2
2015,1,48,9f3f5829-6841-458d-8b63-008f0c1dd00f,2.0,2.0,0.0,0.0,0.0,0.0,12495,11570,2
2015,0,41,e74b5b24-d1a8-4e07-b9d2-43b7db3e2485,6.0,6.0,0.0,0.0,0.0,0.0,11793,11840,2
2015,1,42,bf803250-b0ba-48f7-972e-da960ced243b,2.0,2.0,1.0,0.0,0.0,0.0,12319,12685,2
2015,1,40,f1bbec5d-9457-49e1-95e0-fa830a1b893b,0.0,0.0,0.0,1.0,0.0,0.0,11467,12304,2
2016,1,31,8611b865-b8a1-4678-9241-34770aac371c,8.0,8.0,2.0,0.0,3.0,2.0,15486,13902,2
2015,1,32,d98bb1ce-819f-4027-8a09-d1c204e12fc6,0.0,0.0,1.0,0.0,0.0,0.0,11401,12443,2
2014,1,36,b0064989-01cd-42fc-a59d-b77b016e2db6,4.0,4.0,1.0,0.0,0.0,0.0,12207,11230,1
2016,0,34,a4f50365-f156-4320-a7d4-ac24b49d10c8,0.0,0.0,1.0,0.0,2.0,3.0,12996,14292,2
2016,0,27,873e324e-79b4-44a8-8f07-3cfe72e5ca85,2.0,2.0,0.0,1.0,0.0,1.0,12457,14748,1
2016,1,35,b7dbbe2e-c823-45dd-8051-0bcca2dc204d,2.0,2.0,0.0,0.0,1.0,0.0,14041,12584,1
2016,0,38,78091557-f3f7-4191-92b9-49faf7a6f12d,0.0,0.0,1.0,1.0,1.0,2.0,13068,13449,2
2016,1,53,ee31a5ff-84c2-4ae5-9462-dc736cbe95bc,0.0,0.0,0.0,1.0,0.0,0.0,12608,13860,1
2015,1,37,6aba54e1-22de-44ab-a345-4d0406fb3fec,6.0,6.0,1.0,0.0,0.0,0.0,13161,12091,2
2015,1,29,4000e448-333f-40e3-bc21-197e71fe33d4,6.0,6.0,0.0,0.0,0.0,0.0,11872,11567,2
2016,0,42,5017b742-5d95-44ac-af63-770d332dd4d4,0.0,0.0,0.0,2.0,2.0,2.0,13607,14493,2
2015,0,45,03ed864c-2855-4fd6-b9b0-fd57dea2a614,0.0,0.0,0.0,0.0,0.0,0.0,12051,12584,1
2016,1,38,643e9c1f-3e1f-4c2b-85eb-bafd4b3340af,4.0,4.0,0.0,0.0,0.0,0.0,13914,13120,1
2016,1,42,ed6eab27-3504-427a-9c93-4ad1eec55bdf,10.0,10.0,0.0,0.0,1.0,0.0,15738,13069,1
2016,0,35,e7ea9676-52bd-4eea-9261-2c03bc861633,0.0,0.0,0.0,1.0,2.0,2.0,13562,14342,1
2015,0,42,5072124b-477e-4ac2-8df3-e9992fff7f40,4.0,4.0,0.0,0.0,0.0,0.0,12193,12935,1
2015,0,32,7748b049-fde9-4a54-81a4-003bcf9f5966,0.0,0.0,1.0,0.0,0.0,0.0,11802,12195,2
2016,0,45,c0c4e44e-f74d-4eac-89e5-fee2a83ce098,8.0,8.0,0.0,0.0,0.0,0.0,13593,11915,1
2015,0,37,ab338c2e-7161-4a8b-b048-0f0baf84ac67,6.0,6.0,0.0,0.0,0.0,0.0,11891,11809,2
2016,1,32,f3daf772-f7a2-4b1e-b8dc-852b5ccc3ce0,4.0,4.0,1.0,0.0,1.0,2.0,13294,12829,2
2015,1,56,265c75f9-5a4f-4be7-98f1-3d174707f15d,4.0,4.0,0.0,0.0,0.0,0.0,12938,13138,1
2016,1,31,762f3be0-c71b-467e-ba7e-1febcc264a9f,2.0,2.0,0.0,0.0,1.0,0.0,13288,12317,1
2015,0,41,a2099642-8576-4f6e-9e38-8c4caa1295fd,12.0,12.0,1.0,0.0,0.0,0.0,13780,12534,2
2015,0,29,0e8e6efc-9dfc-49a7-876d-7f34a4035c8f,4.0,4.0,0.0,1.0,0.0,0.0,10783,12072,2
