,Unnamed: 0,target,text,length,words,hasTitle,hasContent,hasLang,hasCountry1,hasCountry2,hasCountry3,hasCountry4,num_countries
1621,1621,0.0,hold breath let test covid19,68,12,0,0,0,1,1,1,1,4
2617,2617,0.0,government econom measur allow unemploy peopl earn 100 wage worker 70 craftsmen 0,119,18,0,0,0,1,1,1,1,4
3238,3238,0.0,panic scene germani peopl rush supermarket,63,10,0,0,0,1,1,1,1,4
3131,3131,0.0,accord meme 2003 3g introduc world outbreak sar sever acut respiratori syndrom 2009 4g introduc swine flu outbreak 2020 5g introduc world suffer coronavirus outbreak,285,50,0,0,0,1,1,1,1,4
2091,2091,0.0,data civil registri offic brazil prove pandem,74,13,0,0,0,1,1,1,1,4
1331,1331,0.0,video person infect coronavirus detain polic,74,12,0,0,0,1,1,1,1,4
3553,3553,0.0,cristiano ronaldo turn hotel hospit,52,7,0,0,0,1,1,1,1,4
3890,3890,0.0,alleg audio argentinian prison claim 1900 inmat releas devoto prison monday,127,22,0,0,0,1,1,1,1,4
1707,1707,0.0,ghana educ servic confirm date school ghana reopen,68,10,0,0,0,1,1,1,1,4
1785,1785,0.0,offici data death itali 2019 2020,78,15,0,0,0,1,1,1,1,4
815,815,0.0,mask copper oxid effect avoid covid19,67,12,0,0,0,1,1,1,1,4
1875,1875,0.0,explan costa rica actual 855 posit case coronavirus,78,12,0,0,0,1,1,1,1,4
2791,2791,0.0,rio de janeiro citi hall revis data feder polic oper decreas 1177 death offici covid19 record,130,19,0,0,0,1,1,1,1,4
1771,1771,0.0,whatsapp group admin arrest share jokeinform coronavirus,100,14,0,0,0,1,1,1,1,4
3476,3476,0.0,indian govern issu guidelin monitor citizen activ social media handl surveil,136,20,1,1,0,1,1,1,1,4
3880,3880,0.0,video facebook youtub purport billionair businessman jack ma prais china respons outbreak novel coronavirus,149,23,0,0,0,1,1,1,1,4
1719,1719,0.0,taiwanes manufactur awesom machin produc 25 million face mask day,92,14,0,0,0,1,1,1,1,4
143,143,0.0,indian govern provid internet citizen amid covid19 lockdown,79,11,0,0,0,1,1,1,1,4
2238,2238,0.0,australian research discov cure coronavirus antiparasit medicin call ivermectin,104,12,0,0,0,1,1,1,1,4
3685,3685,0.0,sri lankan state minist nalin bandara charg make liquor kuliyapitiya hous,104,16,0,0,1,0,0,0,0,0
2973,2973,0.0,spanish newspap abc report possibl covid19 case gine benecazón sevill spain,110,16,0,0,0,1,1,1,1,4
1523,1523,0.0,spanish minist corcuera critic govern manag whatsapp audio,93,12,0,0,0,1,1,1,1,4
480,480,0.0,swine flu virus danger novel coronavirus,62,10,0,0,0,1,1,1,1,4
957,957,0.0,photo show sri lankan airlin pilot test posit novel coronavirus,91,15,0,0,0,1,1,1,1,4
425,425,0.0,doctor rio de janeiro brazil releas audio say isol patient covid19 citi,141,24,0,0,0,1,1,1,1,4
381,381,0.0,eat food ph greater 55 fight covid19,56,10,0,0,0,1,1,1,1,4
2479,2479,0.0,decre allow euthanasia depend senior home pass franc,85,14,0,0,0,1,1,1,1,4
1297,1297,0.0,tablighi jamaat member kept uttar pradesh state india isol ward run nake creat chao,120,20,0,0,0,1,1,1,1,4
1461,1461,0.0,new case coronavirus latacunga ecuador,58,10,0,1,1,0,0,0,0,0
3327,3327,0.0,pennsylvania hous repres approv fund covid19 june 2019 prove pandem preplan,125,17,0,0,0,1,1,1,1,4
94,94,0.0,peopl type blood prone new coronavirus,68,13,0,0,0,1,1,1,1,4
4237,4237,0.0,north korea kill get covid19,48,8,0,0,0,1,1,1,1,4
3288,3288,0.0,dr vele markovski claimd ventil quarantin great harm treat coronavirus contamin level sarscov2 extrem low,166,24,0,0,0,1,1,1,1,4
1343,1343,0.0,announc concert fall 2021,71,13,0,0,0,1,1,1,1,4
2694,2694,0.0,audio clip dr naresh trehan caution peopl danger covid19 india,92,16,0,0,0,1,1,1,1,4
2188,2188,0.0,india tamil nadus bjp parti worker distribut drug covid19 relief good,93,14,0,0,0,1,1,1,1,4
4244,4244,0.0,golf cours reopen ireland 2nd,50,9,0,0,0,1,1,1,1,4
2463,2463,0.0,almati american biolab show sign particip fight coronavirus kazakhstan make effort month situat spread coronavirus infect countri,249,41,0,0,0,1,1,1,1,4
3564,3564,0.0,dr li wenliang recommend tea treatment doctor wuhan cure covid19 tea,87,14,0,1,0,1,1,1,1,4
3862,3862,0.0,video wuhan market new coronavirus start spread,67,11,0,0,0,1,1,1,1,4
2538,2538,0.0,smoke cannabi prevent covid19,39,5,0,0,0,1,1,1,1,4
267,267,0.0,florida ban alcohol sale coronavirus,52,8,0,0,0,1,1,1,1,4
3758,3758,0.0,aerial footag larg process peopl view hundr thousand time facebook alongsid claim video show protest covid19 pandem,193,32,0,0,0,1,1,1,1,4
335,335,0.0,calendar end lockdown spain,59,12,0,0,0,1,1,1,1,4
3279,3279,0.0,movi venom predict epidem,40,6,0,1,0,1,1,1,1,4
3951,3951,0.0,photograph armi dublin citi centr countri lockdown,98,18,0,0,0,1,1,1,1,4
1395,1395,0.0,china plan kill coronavirus patient,48,7,0,0,0,1,1,1,1,4
371,371,0.0,resid evil umbrella corpor releas virus infect peopl raccoon citi biolog research lab exact logo umbrella corpor found citi coronavirus outbreak origin,251,40,0,0,0,1,1,1,1,4
3218,3218,0.0,denmark pass 200 new case covid19 day 26 case,75,15,0,0,0,1,1,1,1,4
2894,2894,0.0,video clip show doctor coupl die treat 134 covid19 patient,82,14,0,0,0,1,1,1,1,4
3625,3625,0.0,chain messag circul social media communiti buenaventura vall del cauca colombia claim citi mayor víctor hugo vidal receiv complaint offic attorney general poor perform function sic face covid19 lack author public administr say public,371,54,0,0,0,1,1,1,1,4
819,819,0.0,video girl die coronavirus shop mall,57,11,0,0,0,1,1,1,1,4
2614,2614,0.0,coronavirus patient bitten doctor usa,54,10,0,0,0,1,1,1,1,4
836,836,0.0,trey gowdi said im say covid19 isnt real pay attent folk there go meet eye,138,24,0,0,0,1,1,1,1,4
1855,1855,0.0,lemon bicarbon tea green tea treat prevent coronavirus,74,12,0,0,0,1,1,1,1,4
1966,1966,0.0,portugues soccer player cristiano ronaldo decid turn hotel free hospit,94,14,1,1,0,1,1,1,1,4
905,905,0.0,24hour covid19 hotlin offer essenti food item curfew sri lanka,83,13,0,0,0,1,1,1,1,4
2715,2715,0.0,german virologist jürgen rissland recommend drink whiskey combat covid19,87,11,0,0,0,1,1,1,1,4
3178,3178,0.0,brazilian singer preta gil infect covid19 perform 320000 peopl,101,16,0,0,0,1,1,1,1,4
515,515,0.0,donald trump receiv 17 million hotel close day republican bill hell right,134,23,0,0,0,1,1,1,1,4
2278,2278,0.0,protect mask time expens french tobacconist spanish shop,96,15,0,0,0,1,1,1,1,4
3772,3772,0.0,wari pathan misbehav maharashtra polic india lockdown,74,9,0,0,0,1,1,1,1,4
699,699,0.0,whatsapp forward attribut cnn claim dr li wenliang whistleblow chines govern propaganda covid19 document research report accord report chemic like methylxanthin theobromin theophyllin stimul compound ward virus human bodi averag perform immun system,370,54,1,1,0,1,1,1,1,4
181,181,0.0,serbian presid aleksandar vucic claim proport number citizen serbia countri europ number individu test coronavirus,169,25,0,0,0,1,1,1,1,4
3357,3357,0.0,monitor covid19 breath test,58,10,0,0,0,1,1,1,1,4
2961,2961,0.0,depart social welfar develop dswd philippin give away p5500 facebook user coronavirus crisi accord websit link post facebook,200,32,0,0,0,1,1,1,1,4
2670,2670,0.0,barack obama expresid speak successor,78,12,0,0,0,1,1,1,1,4
1934,1934,0.0,photo peopl medic scrub lie floor oper theatr show 200 italian doctor die covid19 day 32320,159,30,0,0,0,1,1,1,1,4
3245,3245,0.0,coronavirus snuck ad unforeseen thing,79,14,0,0,0,1,1,1,1,4
355,355,0.0,covid19 vaccin introduc microchip introduc human bodi 5g network come play world elit send signal nanochip settl human organ want send signal golden billion remain earth,336,57,0,0,0,1,1,1,1,4
1169,1169,0.0,water venic begin crystallin thank ban itali covid19,91,16,0,0,0,1,1,1,1,4
3060,3060,0.0,photo show pack beach reopen jacksonvill beach cnn,65,10,0,0,0,1,1,1,1,4
724,724,0.0,list show medicin issu doctor gangaram india hospit allevi coronavirus symptom,112,17,0,0,0,1,1,1,1,4
3339,3339,0.0,nih 2017 37m wuhan lab china grant prohibit 2014 pres obama grant except,142,27,0,0,0,1,1,1,1,4
2829,2829,0.0,peopl offer prayer group rooftop despit lockdown case coronavirus india continu increas,141,21,1,1,0,1,1,1,1,4
1666,1666,0.0,chinacent coronavirus infect 28 million peopl kill 112000,88,12,0,0,0,1,1,1,1,4
3421,3421,0.0,british natur immun covid19 quarantin lift earlier,99,16,0,0,0,1,1,1,1,4
534,534,0.0,cuba discov serum cure covid19,45,7,0,0,0,1,1,1,1,4
3982,3982,0.0,video show riot london caus coronavirus crisi,64,11,0,0,0,1,1,1,1,4
1253,1253,0.0,coronavirus kill 112000 peopl china,44,6,1,1,0,1,1,1,1,4
344,344,0.0,chicken infect coronavirus found bangalor,54,7,0,0,0,1,1,1,1,4
3035,3035,0.0,whatsapp audio file claim gang rough 30 drug addict loot shop terror worker central são paulo covid19 lockdown,162,26,0,0,0,1,1,1,1,4
3153,3153,0.0,fruit veget market indian citi chennai state tamil nadu order close effort curb spread novel coronavirus,182,34,0,0,0,1,1,1,1,4
1005,1005,0.0,donat plasma blood free test coronavirus,62,10,0,0,0,1,1,1,1,4
9,9,0.0,video show elisa carrió deputi nation autonom citi bueno air call march freedom,128,22,0,0,0,1,1,1,1,4
2735,2735,0.0,indian govern advis peopl purchas color china holi,89,15,0,0,0,1,1,1,1,4
3769,3769,0.0,china find vaccin new coronavirus,47,8,0,0,0,1,1,1,1,4
2879,2879,0.0,brazilian presid jair bolsonaro declar nation holiday coronavirus,83,11,0,0,0,1,1,1,1,4
3118,3118,0.0,offici coronavirus kill 200 iran,46,7,0,0,0,1,1,1,1,4
1516,1516,0.0,autohemotherapi cure covid19,32,3,0,0,0,1,1,1,1,4
628,628,0.0,video show fbi raid synagogu requisit medic devic,78,13,0,0,0,1,1,1,1,4
1306,1306,0.0,creat diseas offer vaccin patent attenu coronavirus,99,15,0,0,0,1,1,1,1,4
1147,1147,0.0,situat updat alleg kenya citizen tv state number covid19 case,91,14,0,0,0,1,1,1,1,4
3172,3172,0.0,post share thousand time social media list number advers health effect link wear face mask,118,20,0,0,0,1,1,1,1,4
2964,2964,0.0,covid19 self test holidng breath mustard oil nose kill coronavirus,100,16,0,0,0,1,1,1,1,4
240,240,0.0,footag larg crowd share multipl facebook post claim migrant worker stop delhiuttar pradesh state border india nationwid covid19 lockdown 2020,215,34,0,0,0,1,1,1,1,4
2566,2566,0.0,video show celebr tunisian hospit tunisia free covid19,85,12,0,0,0,1,1,1,1,4
394,394,0.0,author philippin seiz fake cigarett spread coronavirus,86,11,0,0,0,1,1,1,1,4
3844,3844,0.0,xiaomi distribut free smartphon student current lockdown need phone studi,112,18,0,0,0,1,1,1,1,4
1672,1672,0.0,tasuku honjo nobel prize medicin 2018 said coronavirus manmad,85,13,0,0,0,1,1,1,1,4
2909,2909,0.0,onu provid food voucher coronavirus quarantin,56,8,0,0,0,1,1,1,1,4
8,8,0.0,turkish raki prevent covid19,32,4,0,1,0,1,1,1,1,4
2755,2755,0.0,itali decreas number politician reduc expens covid19,74,11,0,0,0,1,1,1,1,4
2079,2079,0.0,imag corps plastic bag morgu claim spain coronavirus crisi,107,20,0,0,0,1,1,1,1,4
4175,4175,0.0,video show muslim women spit plastic bag throw hous spread coronavirus,107,17,0,0,0,1,1,1,1,4
1270,1270,0.0,neem leav cure covid19,31,5,0,0,1,0,0,0,0,0
1222,1222,0.0,italian throw money street amid covid19 crisi,57,8,0,0,0,1,1,1,1,4
2581,2581,0.0,quito second citi highest probabl infect,68,11,0,0,0,1,1,1,1,4
933,933,0.0,video american sing indian nation anthem thank india give hydroxychloroquin,94,11,0,0,0,1,1,1,1,4
2831,2831,0.0,patent share claim covid19 old,56,11,0,0,0,1,1,1,1,4
2505,2505,0.0,remedi coronavirus page koran,54,11,0,0,0,1,1,1,1,4
869,869,0.0,covid19 invent big french public medic institut institut pasteur,92,14,0,0,0,1,1,1,1,4
1981,1981,0.0,dr anthoni fauci disappear end april illeg sent 37 million virolog lab wuhan china,128,23,0,0,0,1,1,1,1,4
3475,3475,0.0,map base trace wuhan citizen outbreak new coronavirus blockad wuhan,119,21,0,0,0,1,1,1,1,4
2197,2197,0.0,italian tv host move report young child death covid19,83,16,1,1,0,1,1,1,1,4
2400,2400,0.0,isra spi dani shoham claim new coronavirus link chines secret program product biolog weapon institut virolog wuhan epicent infect,203,33,0,0,0,1,1,1,1,4
720,720,0.0,itali mandat treatment elder patient coronavirus,73,11,0,0,0,1,1,1,1,4
782,782,0.0,dutch conspiraci theorist particular public media figur rob jensen accus uk news medium daili mail pretend 2017 photo new york mass grave featur articl coronavirus fact recent pictur word daili mail alledg tri mislead reader,322,55,0,0,0,1,1,1,1,4
3669,3669,0.0,polic violent forc famili home handcuff violat hous resolut 6666,131,22,0,0,0,1,1,1,1,4
615,615,0.0,video claim infrar thermomet kill alter central nervous system,110,17,0,0,0,1,1,1,1,4
3375,3375,0.0,muslim came street disobey lockdown spread coronavirus,76,12,0,0,0,1,1,1,1,4
2382,2382,0.0,green tea cure covid19,29,5,0,0,1,0,0,0,0,0
1143,1143,0.0,san marco 2020 nation fair aguascalient mexico cancel new coronavirus,98,15,0,0,0,1,1,1,1,4
1036,1036,0.0,china seek approv kill 20000 coronavirus patient disreput websit spread unfound claim wake new coronavirus outbreak fals,170,24,0,0,0,1,1,1,1,4
3527,3527,0.0,cdc sudden lost 30000 death coronavirus data prove virus,118,21,0,0,0,1,1,1,1,4
2891,2891,0.0,audio secretari risk manag cali exponenti growth coronavirus,95,15,0,0,0,1,1,1,1,4
423,423,0.0,walmart close hundr store,43,7,0,0,0,1,1,1,1,4
2358,2358,0.0,imag kerala cm pinarayi vijayan follow pm modi appeal light lamp 5th april 2020,96,17,0,0,0,1,1,1,1,4
3521,3521,0.0,weve death flu year weve covid19,76,14,0,0,0,1,1,1,1,4
3073,3073,0.0,gargl salt water vinegar kill virus,53,9,0,0,0,1,1,1,1,4
1022,1022,0.0,care act introduc januari 2019 prove covid19 pandem plan advanc,105,17,0,0,0,1,1,1,1,4
388,388,0.0,pictur actor seri prison break domin purcel known lincoln burrow isol covid19,131,22,0,1,1,0,0,0,0,0
365,365,0.0,covid19 vaccin trial kill 7 children seneg,53,8,0,0,0,1,1,1,1,4
4161,4161,0.0,residenti build set fire wuhan control spread coronavirus,82,14,0,0,0,1,1,1,1,4
1502,1502,0.0,photo wilson witzel governor rio de janeiro having lunch restaur sea caption say popul rio lockdown governor enjoy fanci meal angra dos rei,225,43,0,0,0,1,1,1,1,4
1353,1353,0.0,leav object sun avoid contract coronavirus,63,10,0,0,0,1,1,1,1,4
705,705,0.0,citizen deni mandatori vaccin ask specif set question doctor vaccin contain mrc5 cell abort fetus,163,26,1,1,0,1,1,1,1,4
4224,4224,0.0,photo show broken refriger 1500 virus wuhan,62,10,0,1,0,1,1,1,1,4
1203,1203,0.0,notic prepar emerg drug releas social media alumni seoul nation univers colleg medicin,127,19,0,1,1,0,0,0,0,0
2999,2999,0.0,respir turkey bought spanish region icus technolog obsolet,127,21,0,0,0,1,1,1,1,4
1551,1551,0.0,facebook page post temporari hospit guatemala close peopl diagnos covid19 isol home statement attribut author ministri health,217,34,0,0,0,1,1,1,1,4
3259,3259,0.0,multipl post share repeat facebook twitter march 2020 claim israel report zero death novel coronavirus caus diseas covid19 post claim isra citizen protect covid19 drink remedi hot water lemon bake soda purport kill virus,353,54,0,0,0,1,1,1,1,4
3377,3377,0.0,imag show senat minor leader chuck schumer critic presid trump restrict foreign nation travel china,150,21,0,0,0,1,1,1,1,4
2653,2653,0.0,venezuelan man coronavirus spread virus small colombian citi,84,14,0,0,0,1,1,1,1,4
1116,1116,0.0,vape reduc chanc get coronavirus,60,9,0,1,1,0,0,0,0,0
2547,2547,0.0,video woman identifi isabel bellosta escudero alleg doctor pediatr research recommend consumpt vitamin c prevent coronavirus,189,28,0,0,0,1,1,1,1,4
1426,1426,0.0,osha say mask dont work reduc covid19 transmiss violat osha oxygen level,95,14,0,0,0,1,1,1,1,4
4081,4081,0.0,german physician wolfgang wodarg claim coronavirus harmless,69,9,0,0,0,1,1,1,1,4
3400,3400,0.0,atacadão supermarket chain brazil distribut good free leav comment post,128,23,0,0,0,1,1,1,1,4
2208,2208,0.0,italian doctor coronavirus bacteria,45,6,0,1,0,1,1,1,1,4
2453,2453,0.0,23 new covid19 case confirm mombasa,44,7,0,0,0,1,1,1,1,4
3581,3581,0.0,imag elder man death itali,44,9,0,0,0,1,1,1,1,4
3869,3869,0.0,pictur mother prematur babi hospit infect covid19,103,18,0,0,0,1,1,1,1,4
2418,2418,0.0,brazil world best covid19 recoveri rate,53,8,0,0,0,1,1,1,1,4
3530,3530,0.0,video featur aerial shot futurist skyscrap giant bridg landmark share thousand time facebook claim show wuhan central chines citi novel coronavirus pandem emerg decemb 2019,260,40,0,0,0,1,1,1,1,4
681,681,0.0,accord report singl vegetarian person world found suffer coronavirus,114,20,1,1,0,1,1,1,1,4
1881,1881,0.0,news anchor malayalam news channel news claim congress leader demonstr walayar check post came contact newli detect covid patient area,185,29,0,0,0,1,1,1,1,4
569,569,0.0,trump say subject bodi ultraviolet light exposur inject disinfect effect treatment coronavirus,148,21,0,0,0,1,1,1,1,4
3936,3936,0.0,video show batinfest roof hubei china claim sourc new coronavirus,101,18,1,1,0,1,1,1,1,4
553,553,0.0,mustard oil kill coronavirus,34,5,0,0,0,1,1,1,1,4
859,859,0.0,salin solut kill new coronavirus,47,7,0,0,0,1,1,1,1,4
3600,3600,0.0,licens carri conceal weapon wear face cover coronavirus remov conceal carri abil,127,20,0,0,0,1,1,1,1,4
607,607,0.0,uk prime minist bori johnson met report recov covid19,78,11,0,0,0,1,1,1,1,4
1498,1498,0.0,kenyan prime minist raila donat kshs 142 million covid19,78,12,0,0,0,1,1,1,1,4
1434,1434,0.0,photo prime minist itali cri express helpless couldnt save coronavirus patient itali,129,20,0,0,0,1,1,1,1,4
446,446,0.0,tip new coronavirus hold breath drink water,65,10,0,0,0,1,1,1,1,4
702,702,0.0,canadian feder govern give 756 citizen,63,10,0,0,0,1,1,1,1,4
4094,4094,0.0,japanes govern refus use introduc gene test kit manufactur swissbas pharmaceut compani roch current use world conveni use believ ministri health alloc budget public project set develop new test roch test kit day prevent outbreak cruis ship,464,81,0,0,0,1,1,1,1,4
1340,1340,0.0,video rahul gandhi priyanka vadra break lock regul,75,11,0,0,0,1,1,1,1,4
3176,3176,0.0,presid donald trump suggest studi inject disinfect covid19 treatment,104,15,0,0,0,1,1,1,1,4
889,889,0.0,claim dr fauci said american microchip,65,10,0,0,0,1,1,1,1,4
875,875,0.0,novemb 2019 job list quarantin advisor center diseas control prevent prove govern knew covid19 hit unit state,165,26,0,0,0,1,1,1,1,4
4109,4109,0.0,chloroquin invent gaspar vianna scientist pará brazil,74,11,0,0,0,1,1,1,1,4
1755,1755,0.0,video claim eid prayer china decemb 2019,64,13,0,0,0,1,1,1,1,4
3800,3800,0.0,rita wilson tom hank wife state interview cbs wouldnt aliv chloroquin,113,20,0,0,0,1,1,1,1,4
2559,2559,0.0,ultraviolet radiat administ bodi disinfect kill bacteria virus,141,24,0,0,0,1,1,1,1,4
1547,1547,0.0,aspir boil water vapor minut deactiv coronavirus,77,10,0,0,0,1,1,1,1,4
2632,2632,0.0,video wuhan market new coronavirus start spread,67,11,0,0,0,1,1,1,1,4
3350,3350,0.0,warn consum cabbag prevent covid19,58,8,0,0,0,1,1,1,1,4
2201,2201,0.0,covid19 bacterium easili treat aspirin coagul,76,13,0,0,0,1,1,1,1,4
2711,2711,0.0,catalonia univers cours credit student class suspend,94,13,0,0,0,1,1,1,1,4
2491,2491,0.0,italian doctor discov covid19 caus thrombosi instead pneumonia autopsi dead prohibit,144,22,0,0,0,1,1,1,1,4
